feature	X21.14.0.10.32.9	AMARA.1	ANME.1	ARS1403	ARS49	Acidilobaceae	Aenigmatarchaeaceae	Altiarchaeaceae	Anstonellaceae	Archaeoglobaceae	B18.G2	B24	B26.1	B3.WOES	BM511	Bilamarchaeaceae	Borrarchaeaceae	CABMGC01	CAIVOO01	CG.Epi1	CG1.02.33.12	CG10238.14	CSSED10.239	DHVEG.1	DSVV01	Desulfurococcaceae	GCA.001856825	GCA.020350865	GCA.020356005	GCA.2686295	GCA.2688095	GLR71	GW2011.AR1	GW2011.AR15	GW2011.AR17	GW2011.AR18	GW2011.AR20	GW2011.AR4	GW2011.AR5	GW2011.AR9	Gearchaeaceae	HEL.GB.A	HEL.GB.B	Haladaptataceae	Halalkalicoccaceae	Haloarculaceae	Halobacteriaceae	Halococcaceae	Haloferacaceae	Hermodarchaeaceae	Hodarchaeaceae	Iainarchaeaceae	Ignisphaeraceae	JAADEF01	JAAZKV01	JABGXB01	JABLTI01	JABXJV01	JACAEJ01	JAEHCK01	JAFCDX01	JAGGVH01	JAGVZF01	JAHWHD01	JALIDP01	JdFR.42	JdFR.43	Jordarchaeaceae	Kariarchaeaceae	LC.3	MK.D1	Methanobacteriaceae	Methanocaldococcaceae	Methanococcaceae	Methanocomedenaceae	Methanocorpusculaceae	Methanoculleaceae	Methanofastidiosaceae	Methanogasteraceae	Methanoliparaceae	Methanomassiliicoccaceae	Methanomethylicaceae	Methanomethylophilaceae	Methanomicrobiaceae	Methanoperedenaceae	Methanoregulaceae	Methanosarcinaceae	Methanospirillaceae	Methanotrichaceae	Micrarchaeaceae	NBVN01	Nanopusillaceae	Natrialbaceae	Nitrosopumilaceae	Nitrososphaeraceae	Odinarchaeaceae	PNOQ01	PWKY01	Parvarchaeaceae	Poseidoniaceae	QMZM01	QMZS01	RBG.16.68.12	RDOG01	S146.22	SCGC.AAA011.G17	SG8.5	SM23.78	SOJC01	SOKP01	SZUA.1535	SpSt.28	Sulfolobaceae	TCS64	Thalassarchaeaceae	Thermocladiaceae	Thermococcaceae	Thermofilaceae	Thermoplasmataceae	Thorarchaeaceae	UBA10216	UBA164	UBA184	UBA213	UBA233	UBA287	UBA460	UBA472	UBA489	UBA57	UBA583	WJIZ01	WJKL01	WJKR01	WJKV01	WJKY01	Wolframiiraptoraceae
CON8	-12.4119963947626	-9.10315328512036	-8.99623808120383	-8.89670240765291	-15.8973876285147	-8.80359300326141	-12.8916835125838	-9.48166490837409	-12.71131760412	-8.89670240765291	-11.908642806336	-8.15973681348668	-14.8222255837621	-12.2420713933203	-15.5925330469863	-7.44604099864332	-14.1547179184176	-17.6629223748777	-12.8758346599404	-15.3719602640965	-8.71613016201106	-14.5419069739163	-14.9742286772072	-15.6809125531707	-8.21863050254027	-13.5863280427454	-17.284410751624	-11.908642806336	-15.6847220600122	-8.55566548981784	-15.4437139605084	-15.4437139605084	-6.80359300326142	-14.7323037282797	-16.8973876285147	-13.7475318442197	-15.676814845625	-6.87285566569852	-14.4931695391773	-9.34416138462413	-16.9848504697651	-8.89670240765291	-17.3998879690439	-15.0566908373991	-10.6951836681512	-14.2748862680946	-13.7238315664953	-16.9848504697651	-8.28003104720441	-9.34416138462413	-15.6809125531707	-13.2366576201756	-15.4612885137081	-10.4415148338378	-15.8222255837621	-16.1793151861541	-7.86499354792556	-15.007742712007	-12.287187667763	-15.8973876285147	-13.7475318442197	-8.80359300326141	-15.5434090294207	-14.4052144763943	-13.0067838373306	-16.8973876285147	-16.1793151861541	-17.284410751624	-15.3556660154273	-13.0067838373306	-15.5591911779283	-0.605864371236469	-7.54306545303821	-15.2301351333435	-17.0779598741566	-7.15973681348668	-8.80359300326141	-7.48166490837405	-9.10315328512036	-13.3067210118627	-3.19441426511942	-8.80359300326141	-5.2957983630627	-7.94561200813384	-8.41127558048264	-17.3998879690439	-6.58765560406227	-17.3998879690439	-9.34416138462413	-7.51819078439917	-15.0802270317	-16.8149254683228	-15.5474451574578	-7.29052342102205	-7.21863050254027	-13.7238315664953	-12.4227802112859	-16.9848504697651	-16.0638379687342	-7.92912388534529	-16.284410751624	-8.80359300326141	-15.0566908373991	-9.21863050254026	-15.8573870912668	-11.5729212396578	-13.6039199227163	-13.5502222421283	-16.3998879690439	-4.49373774067462	-12.4119963947626	-16.3409942799903	-7.51819078439918	-16.3998879690439	-14.4149948614341	-16.304846068238	-9.10315328512036	-14.2861726835219	-8.10315328512033	-15.8222255837621	-8.04870550109795	-14.7773866086237	-14.9546961496161	-9.34416138462413	-7.59413963763247	-15.1441536786495	-6.80359300326141	-14.6205917225924	-14.9742286772072	-17.284410751624	-8.89670240765291	-14.567170120621	-13.6821606685742	-15.1954857260004	-11.9320670785929	-17.0779598741566	-17.5254188511278
CON9	-12.4119963947626	-16.0306541593782	-16.0638379687342	-10.9320670785929	-15.8973876285147	-7.48013470843078	-12.8916835125838	-13.2447498042011	-12.71131760412	-15.4931695391773	-11.908642806336	-15.0332456990074	-14.8222255837621	-8.08420603209965	-7.77386591148749	-17.6629223748777	-14.1547179184176	-17.6629223748777	-12.8758346599404	-15.3719602640965	-12.5729212396578	-14.5419069739163	-14.9742286772072	-9.26863060323713	-9.02762250373331	-13.5863280427454	-17.284410751624	-11.908642806336	-15.6847220600122	-15.7773866086237	-15.4437139605084	-15.4437139605084	-7.92070729981677	-14.7323037282797	-16.8973876285147	-13.7475318442197	-15.676814845625	-5.528389877038	-14.4931695391773	-16.1793151861541	-16.9848504697651	-16.0779598741565	-17.3998879690439	-4.04975552222285	-10.6951836681512	-2.23187420132365	-13.7238315664953	-16.9848504697651	-2.30529660796326	-8.82117162626587	-15.6809125531707	-13.2366576201756	-7.82117162626585	-10.4415148338378	-15.8222255837621	-16.1793151861541	-15.594352685433	-15.007742712007	-12.287187667763	-15.8973876285147	-8.92070729981679	-16.4423495919879	-15.5434090294207	-14.4052144763943	-13.0067838373306	-16.8973876285147	-16.1793151861541	-17.284410751624	-15.3556660154273	-13.0067838373306	-15.5591911779283	-4.02531234304607	-17.3998879690439	-6.89517220770961	-17.0779598741566	-7.8700812267468	-4.1393475862921	-16.4612885137081	-13.0457596613827	-13.3067210118627	-15.0384315099699	-11.2193029935984	-4.44574598288585	-3.27068134280183	-15.9569227648177	-17.3998879690439	-4.76999290234028	-17.3998879690439	-6.02762250373327	-8.92070729981679	-15.0802270317	-16.8149254683228	-4.08420603209963	-7.20450026581736	-7.37051021725629	-13.7238315664953	-12.4227802112859	-16.9848504697651	-16.0638379687342	-8.55813722043206	-16.284410751624	-17.6629223748777	-7.17347337019673	-15.0566908373991	-15.8573870912668	-8.2686306032371	-13.6039199227163	-13.5502222421283	-16.3998879690439	-5.64413973832927	-12.4119963947626	-16.3409942799903	-14.8392189321962	-16.3998879690439	-7.02762250373327	-16.304846068238	-8.0276225037333	-14.2861726835219	-15.2748862680946	-15.8222255837621	-7.37051021725628	-14.7773866086237	-7.26863060323708	-10.936191767655	-15.3998879690439	-15.1441536786495	-6.7131118804084	-14.6205917225924	-14.9742286772072	-17.284410751624	-16.1793151861541	-14.567170120621	-13.6821606685742	-15.1954857260004	-11.9320670785929	-17.0779598741566	-17.5254188511278
CON10	-12.4119963947626	-6.45611583910168	-7.50050995846012	-10.9320670785929	-15.8973876285147	-14.4227802112859	-12.8916835125838	-13.2447498042011	-12.71131760412	-15.4931695391773	-11.908642806336	-7.59361936285162	-7.33058495701781	-12.2420713933203	-15.5925330469863	-17.6629223748777	-14.1547179184176	-17.6629223748777	-12.8758346599404	-7.33058495701781	-12.5729212396578	-14.5419069739163	-7.69315503640252	-5.35076283895544	-14.6853223955871	-13.5863280427454	-17.284410751624	-11.908642806336	-15.6847220600122	-15.7773866086237	-15.4437139605084	-15.4437139605084	-14.5043681142173	-6.91554745773897	-16.8973876285147	-13.7475318442197	-15.676814845625	-6.45611583910168	-14.4931695391773	-7.50050995846012	-16.9848504697651	-16.0779598741565	-17.3998879690439	-15.0566908373991	-10.6951836681512	-14.2748862680946	-13.7238315664953	-7.50050995846012	-6.85665376868541	-16.8149254683228	-15.6809125531707	-13.2366576201756	-15.4612885137081	-10.4415148338378	-15.8222255837621	-16.1793151861541	-15.594352685433	-15.007742712007	-12.287187667763	-15.8973876285147	-13.7475318442197	-16.4423495919879	-15.5434090294207	-14.4052144763943	-13.0067838373306	-16.8973876285147	-16.1793151861541	-17.284410751624	-15.3556660154273	-13.0067838373306	-15.5591911779283	-0.994698404540531	-17.3998879690439	-6.91554745773897	-8.04107833982284	-15.6809125531707	-5.71915024493547	-6.76354436429393	-13.0457596613827	-13.3067210118627	-4.39198550168196	-11.2193029935984	-3.38676779241094	-16.5925330469863	-15.9569227648177	-6.33058495701782	-5.88580011434492	-17.3998879690439	-15.0332456990074	-15.7773866086237	-15.0802270317	-16.8149254683228	-15.5474451574578	-6.89564790030127	-15.2177305554499	-13.7238315664953	-12.4227802112859	-16.9848504697651	-16.0638379687342	-14.594352685433	-16.284410751624	-17.6629223748777	-15.0566908373991	-8.04107833982284	-7.04107833982283	-11.5729212396578	-13.6039199227163	-13.5502222421283	-16.3998879690439	-3.53857799929365	-7.80007024031904	-16.3409942799903	-5.94592110678249	-5.77258950389693	-14.4149948614341	-16.304846068238	-7.69315503640252	-14.2861726835219	-7.59361936285162	-7.80007024031904	-8.04107833982284	-14.7773866086237	-14.9546961496161	-10.936191767655	-15.3998879690439	-15.1441536786495	-7.69315503640252	-14.6205917225924	-14.9742286772072	-7.10819253568137	-16.1793151861541	-7.17858186357278	-13.6821606685742	-15.1954857260004	-11.9320670785929	-17.0779598741566	-17.5254188511278
CON11	-12.4119963947626	-16.0306541593782	-16.0638379687342	-7.80696452967506	-7.6814336475912	-14.4227802112859	-12.8916835125838	-13.2447498042011	-12.71131760412	-15.4931695391773	-11.908642806336	-15.0332456990074	-14.8222255837621	-12.2420713933203	-15.5925330469863	-7.6814336475912	-14.1547179184176	-7.01846863486877	-12.8758346599404	-15.3719602640965	-12.5729212396578	-14.5419069739163	-14.9742286772072	-15.6809125531707	-14.6853223955871	-13.5863280427454	-17.284410751624	-11.908642806336	-15.6847220600122	-15.7773866086237	-15.4437139605084	-15.4437139605084	-4.60818466556056	-14.7323037282797	-16.8973876285147	-6.56595643017127	-15.676814845625	-16.8149254683228	-6.8740787255336	-6.22200202895391	-7.01846863486877	-16.0779598741565	-17.3998879690439	-6.22200202895391	-10.6951836681512	-14.2748862680946	-6.28150304070257	-16.9848504697651	-14.9546961496161	-16.8149254683228	-15.6809125531707	-13.2366576201756	-15.4612885137081	-10.4415148338378	-15.8222255837621	-16.1793151861541	-6.09647114687005	-7.6814336475912	-12.287187667763	-15.8973876285147	-13.7475318442197	-16.4423495919879	-15.5434090294207	-14.4052144763943	-13.0067838373306	-16.8973876285147	-16.1793151861541	-17.284410751624	-15.3556660154273	-13.0067838373306	-15.5591911779283	-2.0683604401131	-17.3998879690439	-6.56595643017127	-17.0779598741566	-15.6809125531707	-16.1268694746375	-6.944468053425	-13.0457596613827	-13.3067210118627	-3.8826918558383	-11.2193029935984	-3.04884228391229	-5.8740787255336	-15.9569227648177	-6.944468053425	-5.80696452967506	-17.3998879690439	-15.0332456990074	-6.09647114687005	-15.0802270317	-16.8149254683228	-15.5474451574578	-3.75069631002831	-5.43350613414761	-7.01846863486877	-12.4227802112859	-16.9848504697651	-16.0638379687342	-14.594352685433	-16.284410751624	-17.6629223748777	-15.0566908373991	-15.0566908373991	-6.80696452967506	-11.5729212396578	-13.6039199227163	-13.5502222421283	-16.3998879690439	-3.54074586737399	-12.4119963947626	-16.3409942799903	-4.38375309895051	-16.3998879690439	-14.4149948614341	-16.304846068238	-14.9082070384561	-14.2861726835219	-15.2748862680946	-7.80696452967506	-6.17893330706202	-7.80696452967506	-14.9546961496161	-10.936191767655	-5.56595643017126	-7.56595643017127	-14.5163501734317	-14.6205917225924	-4.53847569374916	-17.284410751624	-16.1793151861541	-14.567170120621	-13.6821606685742	-15.1954857260004	-11.9320670785929	-7.01846863486877	-17.5254188511278
CON12	-12.4119963947626	-16.0306541593782	-16.0638379687342	-10.9320670785929	-15.8973876285147	-14.4227802112859	-3.44990884451879	-13.2447498042011	-12.71131760412	-15.4931695391773	-11.908642806336	-15.0332456990074	-14.8222255837621	-12.2420713933203	-15.5925330469863	-17.6629223748777	-14.1547179184176	-17.6629223748777	-12.8758346599404	-5.89048143590477	-12.5729212396578	-14.5419069739163	-14.9742286772072	-15.6809125531707	-14.6853223955871	-13.5863280427454	-17.284410751624	-11.908642806336	-15.6847220600122	-15.7773866086237	-15.4437139605084	-15.4437139605084	-5.69783635796237	-14.7323037282797	-4.32279692661545	-13.7475318442197	-15.676814845625	-16.8149254683228	-14.4931695391773	-16.1793151861541	-16.9848504697651	-16.0779598741565	-17.3998879690439	-15.0566908373991	-10.6951836681512	-14.2748862680946	-13.7238315664953	-16.9848504697651	-5.89048143590477	-16.8149254683228	-15.6809125531707	-13.2366576201756	-15.4612885137081	-10.4415148338378	-15.8222255837621	-16.1793151861541	-4.99739663982129	-15.007742712007	-12.287187667763	-15.8973876285147	-13.7475318442197	-16.4423495919879	-15.5434090294207	-14.4052144763943	-13.0067838373306	-16.8973876285147	-16.1793151861541	-17.284410751624	-6.05398016818765	-13.0067838373306	-6.89048143590478	-1.99047722588149	-17.3998879690439	-4.06847973788277	-17.0779598741566	-15.6809125531707	-16.1268694746375	-16.4612885137081	-13.0457596613827	-13.3067210118627	-4.32279692661545	-11.2193029935984	-14.6074616071814	-16.5925330469863	-15.9569227648177	-17.3998879690439	-4.03487134523994	-17.3998879690439	-6.17427440190536	-15.7773866086237	-15.0802270317	-16.8149254683228	-15.5474451574578	-3.42481786355596	-15.2177305554499	-13.7238315664953	-12.4227802112859	-16.9848504697651	-16.0638379687342	-5.02541101599088	-16.284410751624	-17.6629223748777	-15.0566908373991	-15.0566908373991	-15.8573870912668	-11.5729212396578	-13.6039199227163	-13.5502222421283	-16.3998879690439	-3.14324750628474	-12.4119963947626	-16.3409942799903	-14.8392189321962	-16.3998879690439	-6.9973966398213	-16.304846068238	-14.9082070384561	-14.2861726835219	-15.2748862680946	-4.94294885579891	-14.9569227648177	-14.7773866086237	-14.9546961496161	-10.936191767655	-5.48838299233342	-15.1441536786495	-14.5163501734317	-14.6205917225924	-6.05398016818765	-17.284410751624	-16.1793151861541	-14.567170120621	-13.6821606685742	-15.1954857260004	-11.9320670785929	-17.0779598741566	-17.5254188511278
CON13	-12.4119963947626	-16.0306541593782	-16.0638379687342	-10.9320670785929	-15.8973876285147	-14.4227802112859	-8.63839281437316	-13.2447498042011	-12.71131760412	-15.4931695391773	-11.908642806336	-15.0332456990074	-14.8222255837621	-12.2420713933203	-15.5925330469863	-9.6383928143732	-14.1547179184176	-17.6629223748777	-12.8758346599404	-9.74530801828969	-12.5729212396578	-10.1238196415435	-9.98631611779344	-15.6809125531707	-9.6383928143732	-7.5071482810949	-17.284410751624	-11.908642806336	-15.6847220600122	-9.05343031365202	-15.4437139605084	-9.98631611779344	-7.07070830508381	-14.7323037282797	-16.8973876285147	-7.12381964154337	-15.676814845625	-16.8149254683228	-14.4931695391773	-16.1793151861541	-16.9848504697651	-9.8607852357096	-17.3998879690439	-15.0566908373991	-10.6951836681512	-14.2748862680946	-9.1238196415434	-16.9848504697651	-7.21053127473673	-9.35828489518044	-10.1238196415435	-7.21692904593486	-9.6383928143732	-10.4415148338378	-15.8222255837621	-16.1793151861541	-15.594352685433	-15.007742712007	-9.19782022298716	-15.8973876285147	-13.7475318442197	-16.4423495919879	-15.5434090294207	-8.44574773643076	-13.0067838373306	-9.44574773643076	-16.1793151861541	-17.284410751624	-15.3556660154273	-10.1238196415435	-9.74530801828969	-0.397601482211174	-8.8607852357096	-10.1238196415435	-17.0779598741566	-5.97001430546433	-8.44574773643076	-16.4612885137081	-13.0457596613827	-13.3067210118627	-4.39953318144791	-11.2193029935984	-4.74184416298607	-16.5925330469863	-7.49155142604386	-17.3998879690439	-6.91176916442839	-8.74530801828965	-15.0332456990074	-10.1238196415435	-9.98631611779344	-16.8149254683228	-9.44574773643076	-7.65567080580498	-15.2177305554499	-13.7238315664953	-12.4227802112859	-9.8607852357096	-16.0638379687342	-8.35828489518041	-8.23629437080179	-17.6629223748777	-15.0566908373991	-15.0566908373991	-15.8573870912668	-11.5729212396578	-13.6039199227163	-9.98631611779344	-16.3998879690439	-5.26915900470742	-12.4119963947626	-16.3409942799903	-8.92218578037374	-16.3998879690439	-14.4149948614341	-8.49155142604388	-14.9082070384561	-14.2861726835219	-15.2748862680946	-9.35828489518044	-14.9569227648177	-14.7773866086237	-14.9546961496161	-10.936191767655	-9.1238196415434	-15.1441536786495	-7.63839281437315	-14.6205917225924	-14.9742286772072	-10.1238196415435	-16.1793151861541	-9.98631611779344	-13.6821606685742	-15.1954857260004	-9.6383928143732	-17.0779598741566	-17.5254188511278
CON14	-12.4119963947626	-16.0306541593782	-16.0638379687342	-10.9320670785929	-15.8973876285147	-14.4227802112859	-12.8916835125838	-13.2447498042011	-12.71131760412	-3.56478461878352	-5.9552440953417	-15.0332456990074	-7.46425774282958	-12.2420713933203	-15.5925330469863	-6.1203033416122	-14.1547179184176	-7.25780686536214	-12.8758346599404	-6.8427693660833	-12.5729212396578	-14.5419069739163	-14.9742286772072	-7.35734253891305	-14.6853223955871	-6.35734253891305	-17.284410751624	-11.908642806336	-15.6847220600122	-15.7773866086237	-15.4437139605084	-15.4437139605084	-5.77238003819189	-14.7323037282797	-16.8973876285147	-6.64113550491364	-15.676814845625	-16.8149254683228	-6.70526584233336	-16.1793151861541	-6.1203033416122	-5.61010860929302	-17.3998879690439	-15.0566908373991	-10.6951836681512	-14.2748862680946	-13.7238315664953	-16.9848504697651	-4.87929524210841	-16.8149254683228	-5.40980995880718	-13.2366576201756	-15.4612885137081	-10.4415148338378	-15.8222255837621	-16.1793151861541	-6.77238003819189	-15.007742712007	-12.287187667763	-15.8973876285147	-13.7475318442197	-16.4423495919879	-15.5434090294207	-14.4052144763943	-13.0067838373306	-16.8973876285147	-16.1793151861541	-17.284410751624	-7.57973496024951	-13.0067838373306	-15.5591911779283	-4.01156770207132	-6.46425774282956	-15.2301351333435	-6.99477245952834	-4.93587877047478	-16.1268694746375	-16.4612885137081	-7.70526584233336	-13.3067210118627	-4.49227211899916	-11.2193029935984	-6.1203033416122	-16.5925330469863	-15.9569227648177	-5.1423296479422	-4.84879315371106	-17.3998879690439	-6.03541444402569	-15.7773866086237	-15.0802270317	-16.8149254683228	-4.03541444402568	-4.16845937976685	-5.01495034146597	-13.7238315664953	-12.4227802112859	-16.9848504697651	-5.49227211899916	-14.594352685433	-16.284410751624	-17.6629223748777	-15.0566908373991	-15.0566908373991	-15.8573870912668	-11.5729212396578	-13.6039199227163	-13.5502222421283	-16.3998879690439	-4.2300237088486	-12.4119963947626	-16.3409942799903	-4.67284436464098	-16.3998879690439	-6.40980995880719	-16.304846068238	-14.9082070384561	-14.2861726835219	-5.80714545635257	-7.70526584233336	-14.9569227648177	-14.7773866086237	-14.9546961496161	-10.936191767655	-15.3998879690439	-15.1441536786495	-4.90416991074743	-7.16469746097065	-3.49227211899916	-17.284410751624	-16.1793151861541	-14.567170120621	-5.67284436464098	-15.1954857260004	-11.9320670785929	-17.0779598741566	-17.5254188511278
CON15	-12.4119963947626	-16.0306541593782	-16.0638379687342	-10.9320670785929	-15.8973876285147	-8.60003677973639	-12.8916835125838	-13.2447498042011	-12.71131760412	-15.4931695391773	-11.908642806336	-4.56441287000563	-14.8222255837621	-12.2420713933203	-15.5925330469863	-6.56441287000563	-14.1547179184176	-17.6629223748777	-12.8758346599404	-6.87757075526527	-12.5729212396578	-14.5419069739163	-14.9742286772072	-7.52964745184498	-14.6853223955871	-6.87757075526527	-17.284410751624	-11.908642806336	-15.6847220600122	-15.7773866086237	-15.4437139605084	-15.4437139605084	-5.12754900827361	-6.87757075526527	-16.8973876285147	-6.22152515648262	-15.676814845625	-7.92196487462374	-14.4931695391773	-16.1793151861541	-16.9848504697651	-16.0779598741565	-17.3998879690439	-15.0566908373991	-10.6951836681512	-14.2748862680946	-13.7238315664953	-16.9848504697651	-6.71251150899477	-16.8149254683228	-5.20771935695759	-13.2366576201756	-15.4612885137081	-6.63656265576147	-15.8222255837621	-16.1793151861541	-8.33700237390259	-7.83450203337339	-12.287187667763	-15.8973876285147	-13.7475318442197	-16.4423495919879	-15.5434090294207	-14.4052144763943	-13.0067838373306	-5.29260825454411	-6.19404442006052	-17.284410751624	-7.22152515648265	-13.0067838373306	-15.5591911779283	-1.70562318929585	-8.22152515648264	-8.60003677973639	-17.0779598741566	-5.9446849511238	-6.96776856423684	-8.60003677973639	-13.0457596613827	-13.3067210118627	-4.78241352222493	-6.71251150899477	-4.16041364217924	-16.5925330469863	-6.79268185767875	-6.52964745184495	-5.05571626351255	-8.60003677973639	-6.7520398731814	-8.11460995256614	-15.0802270317	-16.8149254683228	-8.60003677973639	-5.2685226360198	-6.36737602294608	-8.60003677973639	-12.4227802112859	-16.9848504697651	-16.0638379687342	-5.74537614290039	-16.284410751624	-17.6629223748777	-15.0566908373991	-15.0566908373991	-6.24953953265222	-11.5729212396578	-13.6039199227163	-13.5502222421283	-16.3998879690439	-3.8186770662117	-12.4119963947626	-16.3409942799903	-7.33700237390257	-16.3998879690439	-6.60003677973636	-16.304846068238	-14.9082070384561	-14.2861726835219	-4.63041042877987	-5.18049788822257	-14.9569227648177	-14.7773866086237	-14.9546961496161	-10.936191767655	-8.01507427901521	-7.60003677973637	-5.87030275480123	-14.6205917225924	-14.9742286772072	-17.284410751624	-16.1793151861541	-14.567170120621	-13.6821606685742	-7.75203987318142	-11.9320670785929	-17.0779598741566	-17.5254188511278
CON16	-12.4119963947626	-16.0306541593782	-16.0638379687342	-10.9320670785929	-15.8973876285147	-14.4227802112859	-12.8916835125838	-11.8146460400782	-12.71131760412	-15.4931695391773	-11.908642806336	-15.0332456990074	-14.8222255837621	-12.2420713933203	-15.5925330469863	-17.6629223748777	-12.6220009621358	-12.3000728672484	-12.8758346599404	-11.3489824677294	-12.5729212396578	-10.206963462857	-14.9742286772072	-11.43437395896	-11.2527671524701	-13.5863280427454	-17.284410751624	-11.908642806336	-15.6847220600122	-15.7773866086237	-15.4437139605084	-15.4437139605084	-9.07424954051174	-14.7323037282797	-16.8973876285147	-12.7475318442197	-15.676814845625	-9.97814477236114	-11.4520759606935	-11.8146460400782	-12.8850353679696	-9.43877913808006	-17.3998879690439	-12.0370384614147	-10.6951836681512	-12.206963462857	-13.7238315664953	-12.7475318442197	-14.9546961496161	-10.1408742723992	-9.73664352807696	-13.2366576201756	-11.8850353679696	-10.4415148338378	-15.8222255837621	-16.1793151861541	-10.5631072730822	-11.3996085407994	-12.287187667763	-15.8973876285147	-12.7475318442197	-16.4423495919879	-15.5434090294207	-14.4052144763943	-13.0067838373306	-16.8973876285147	-16.1793151861541	-12.6220009621358	-10.4790430082938	-13.0067838373306	-15.5591911779283	-0.0714679251848288	-12.6220009621358	-8.97174700116297	-12.3000728672484	-15.6809125531707	-16.1268694746375	-10.126590046393	-13.0457596613827	-13.3067210118627	-6.54221990660842	-11.2193029935984	-8.96855872353191	-16.5925330469863	-15.9569227648177	-11.9590359494134	-9.56310727308229	-17.3998879690439	-10.997510097228	-15.7773866086237	-15.0802270317	-16.8149254683228	-15.5474451574578	-9.36986119740535	-15.2177305554499	-13.7238315664953	-12.4227802112859	-16.9848504697651	-16.0638379687342	-10.8850353679696	-16.284410751624	-12.3000728672484	-12.3996085407994	-15.0566908373991	-12.8850353679696	-11.5729212396578	-13.6039199227163	-13.5502222421283	-16.3998879690439	-7.78630141438427	-12.4119963947626	-16.3409942799903	-14.8392189321962	-10.7475318442197	-9.73123003189063	-16.304846068238	-10.1195006216067	-14.2861726835219	-8.36147341191261	-9.7640199670083	-14.9569227648177	-14.7773866086237	-14.9546961496161	-10.936191767655	-11.0370384614147	-15.1441536786495	-8.72583677312037	-14.6205917225924	-14.9742286772072	-17.284410751624	-16.1793151861541	-12.8850353679696	-10.6834015068	-15.1954857260004	-11.9320670785929	-17.0779598741566	-17.5254188511278
CON17	-12.4119963947626	-16.0306541593782	-16.0638379687342	-10.9320670785929	-15.8973876285147	-14.4227802112859	-12.8916835125838	-7.24132115039813	-12.71131760412	-15.4931695391773	-11.908642806336	-15.0332456990074	-14.8222255837621	-7.91939305551077	-15.5925330469863	-17.6629223748777	-14.1547179184176	-17.6629223748777	-12.8758346599404	-15.3719602640965	-12.5729212396578	-5.73882080986894	-14.9742286772072	-6.78188953176084	-14.6853223955871	-4.71775919434111	-17.284410751624	-11.908642806336	-15.6847220600122	-15.7773866086237	-15.4437139605084	-15.4437139605084	-5.45124421977236	-14.7323037282797	-16.8973876285147	-13.7475318442197	-15.676814845625	-16.8149254683228	-14.4931695391773	-5.84900372761937	-7.30272169506228	-7.43396622834053	-17.3998879690439	-15.0566908373991	-10.6951836681512	-5.16807216836749	-13.7238315664953	-16.9848504697651	-4.20912232800998	-16.8149254683228	-15.6809125531707	-13.2366576201756	-8.12584393297821	-10.4415148338378	-15.8222255837621	-16.1793151861541	-7.91939305551077	-15.007742712007	-7.91939305551077	-15.8973876285147	-13.7475318442197	-16.4423495919879	-7.1258439329782	-4.83759896434712	-13.0067838373306	-5.11203813345316	-16.1793151861541	-17.284410751624	-15.3556660154273	-13.0067838373306	-5.21157380700407	-3.76558771943173	-17.3998879690439	-6.73882080986894	-17.0779598741566	-7.8262836511193	-6.65635864967698	-7.30272169506228	-13.0457596613827	-13.3067210118627	-2.96209750646501	-11.2193029935984	-6.07139614895582	-4.93146588781134	-15.9569227648177	-17.3998879690439	-3.26149903233576	-5.18242746134456	-4.35867810103628	-15.7773866086237	-15.0802270317	-7.07139614895582	-6.64306182706352	-4.18242746134456	-6.54088143225704	-13.7238315664953	-12.4227802112859	-16.9848504697651	-16.0638379687342	-14.594352685433	-16.284410751624	-17.6629223748777	-15.0566908373991	-15.0566908373991	-15.8573870912668	-11.5729212396578	-13.6039199227163	-13.5502222421283	-16.3998879690439	-5.08032927372583	-12.4119963947626	-8.50435555623195	-5.52250290294219	-5.78188953176083	-14.4149948614341	-16.304846068238	-6.24132115039813	-14.2861726835219	-6.50435555623193	-7.30272169506228	-14.9569227648177	-14.7773866086237	-7.01892872906168	-10.936191767655	-8.366852032482	-15.1441536786495	-6.34515696138267	-14.6205917225924	-14.9742286772072	-8.12584393297821	-7.24132115039813	-14.567170120621	-13.6821606685742	-15.1954857260004	-11.9320670785929	-17.0779598741566	-17.5254188511278
